2025-04-22 18:19:20,140 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:21,140 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:22,140 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:23,140 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:23,574 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: status_report
2025-04-22 18:19:24,140 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:25,141 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:26,141 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:27,141 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:28,141 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:29,138 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: status_report
2025-04-22 18:19:29,141 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:30,141 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:31,141 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:32,141 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-22 18:19:33,142 DEBUG   HandlerThread:615969 [handler.py:handle_request():158] handle_request: internal_messages
