2025-04-23 19:56:05,546 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:06,546 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:07,546 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:08,546 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:09,546 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:10,532 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 19:56:10,546 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:11,546 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:12,547 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:13,547 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:14,547 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:15,535 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 19:56:15,547 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:16,531 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: stop_status
2025-04-23 19:56:16,531 DEBUG   SenderThread:2081933 [sender.py:send_request():406] send_request: stop_status
2025-04-23 19:56:16,575 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:16,602 INFO    Thread-12 :2081933 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/levi/Desktop/MOORE-TDMPC/moore_tdmpc/logs/walker-walk/42/moore-tdmpc2-mt30/wandb/run-20250423_195543-m3b80t2f/files/config.yaml
2025-04-23 19:56:17,547 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:18,547 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:19,547 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:20,547 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:21,005 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 19:56:21,548 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:22,548 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:23,548 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:24,548 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:25,548 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:26,532 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: status_report
2025-04-23 19:56:26,548 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:27,548 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:28,548 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:29,548 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
2025-04-23 19:56:30,548 DEBUG   HandlerThread:2081933 [handler.py:handle_request():158] handle_request: internal_messages
